,when_index,start_acc,end_acc,actual_hz,clip,frame,frame_file,source_file
0,1,0,0,12.5,1,6,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image4_30.png,acc04_1.avi
0,1,1,0,12.5,1,7,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image4_32.png,acc04_1.avi
0,1,0,0,12.5,1,8,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image4_34.png,acc04_1.avi
0,1,0,0,12.5,1,9,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image4_36.png,acc04_1.avi
0,1,0,0,12.5,1,10,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image4_38.png,acc04_1.avi
0,1,0,0,14.985,2,1,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image5_40.png,acc05_2.avi
0,1,0,0,14.985,2,2,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image5_42.png,acc05_2.avi
0,1,0,0,14.985,2,3,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image5_44.png,acc05_2.avi
0,1,0,0,14.985,2,4,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image5_46.png,acc05_2.avi
0,1,1,0,14.985,2,5,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image5_48.png,acc05_2.avi
0,1,0,0,14.985,2,6,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image5_50.png,acc05_2.avi
0,1,0,0,14.985,2,7,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image5_52.png,acc05_2.avi
0,1,0,0,14.985,2,8,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image5_54.png,acc05_2.avi
0,1,0,0,14.985,2,9,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image5_56.png,acc05_2.avi
0,1,0,0,14.985,2,10,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image5_58.png,acc05_2.avi
0,1,0,0,12.5,1,1,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image6_20.png,acc06_1.avi
0,1,0,0,12.5,1,2,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image6_22.png,acc06_1.avi
0,1,0,0,12.5,1,3,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image6_24.png,acc06_1.avi
0,1,1,0,12.5,1,4,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image6_26.png,acc06_1.avi
0,1,0,0,12.5,1,5,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image6_28.png,acc06_1.avi
0,1,0,0,12.5,1,6,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image6_30.png,acc06_1.avi
0,1,0,0,12.5,1,7,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image6_32.png,acc06_1.avi
0,1,0,0,12.5,1,8,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image6_34.png,acc06_1.avi
0,1,0,0,12.5,1,9,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image6_36.png,acc06_1.avi
0,1,0,0,12.5,1,10,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image6_38.png,acc06_1.avi
0,1,0,0,12.5,3,1,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image7_60.png,acc07_3.avi
0,1,0,0,12.5,3,2,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image7_62.png,acc07_3.avi
0,1,0,0,12.5,3,3,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image7_64.png,acc07_3.avi
0,1,1,0,12.5,3,4,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image7_66.png,acc07_3.avi
0,1,0,0,12.5,3,5,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image7_68.png,acc07_3.avi
0,1,0,0,12.5,3,6,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image7_70.png,acc07_3.avi
0,1,0,0,12.5,3,7,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image7_72.png,acc07_3.avi
0,1,0,0,12.5,3,8,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image7_74.png,acc07_3.avi
0,1,0,0,12.5,3,9,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image7_76.png,acc07_3.avi
0,1,0,0,12.5,3,10,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image7_78.png,acc07_3.avi
0,1,1,0,12.5,4,1,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image8_80.png,acc08_4.avi
0,1,0,0,12.5,4,2,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image8_82.png,acc08_4.avi
0,1,0,0,12.5,4,3,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image8_84.png,acc08_4.avi
0,1,0,0,12.5,4,4,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image8_86.png,acc08_4.avi
0,1,0,0,12.5,4,5,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image8_88.png,acc08_4.avi
0,1,0,0,12.5,4,6,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image8_90.png,acc08_4.avi
0,1,0,0,12.5,4,7,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image8_92.png,acc08_4.avi
0,1,0,0,12.5,4,8,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image8_94.png,acc08_4.avi
0,1,0,0,12.5,4,9,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image8_96.png,acc08_4.avi
0,1,0,0,12.5,4,10,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image8_98.png,acc08_4.avi
0,1,0,0,12.5,1,1,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image9_20.png,acc09_1.avi
0,1,0,0,12.5,1,2,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image9_22.png,acc09_1.avi
0,1,0,0,12.5,1,3,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image9_24.png,acc09_1.avi
0,1,0,0,12.5,1,4,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image9_26.png,acc09_1.avi
0,1,0,0,12.5,1,5,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image9_28.png,acc09_1.avi
0,1,1,0,12.5,1,6,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image9_30.png,acc09_1.avi
0,1,0,0,12.5,1,7,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image9_32.png,acc09_1.avi
0,1,0,0,12.5,1,8,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image9_34.png,acc09_1.avi
0,1,0,0,12.5,1,9,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image9_36.png,acc09_1.avi
0,1,0,0,12.5,1,10,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image9_38.png,acc09_1.avi
0,1,0,0,12.5,1,1,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image10_20.png,acc10_1.avi
0,1,1,0,12.5,1,2,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image10_22.png,acc10_1.avi
0,1,0,0,12.5,1,3,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image10_24.png,acc10_1.avi
0,1,0,0,12.5,1,4,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image10_26.png,acc10_1.avi
0,1,0,0,12.5,1,5,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image10_28.png,acc10_1.avi
0,1,0,0,12.5,1,6,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image10_30.png,acc10_1.avi
0,1,0,0,12.5,1,7,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image10_32.png,acc10_1.avi
0,1,0,0,12.5,1,8,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image10_34.png,acc10_1.avi
0,1,0,0,12.5,1,9,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image10_36.png,acc10_1.avi
0,1,0,0,12.5,1,10,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image10_38.png,acc10_1.avi
0,1,0,0,12.5,2,1,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image11_40.png,acc11_2.avi
0,1,0,0,12.5,2,2,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image11_42.png,acc11_2.avi
0,1,0,0,12.5,2,3,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image11_44.png,acc11_2.avi
0,1,0,0,12.5,2,4,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image11_46.png,acc11_2.avi
0,1,1,0,12.5,2,5,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image11_48.png,acc11_2.avi
0,1,0,0,12.5,2,6,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image11_50.png,acc11_2.avi
0,1,0,0,12.5,2,7,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image11_52.png,acc11_2.avi
0,1,0,0,12.5,2,8,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image11_54.png,acc11_2.avi
0,1,0,0,12.5,2,9,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image11_56.png,acc11_2.avi
0,1,0,0,12.5,2,10,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image11_58.png,acc11_2.avi
0,1,0,0,12.5,4,1,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image12_80.png,acc12_4.avi
0,1,0,0,12.5,4,2,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image12_82.png,acc12_4.avi
0,1,0,0,12.5,4,3,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image12_84.png,acc12_4.avi
0,1,1,0,12.5,4,4,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image12_86.png,acc12_4.avi
0,1,0,0,12.5,4,5,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image12_88.png,acc12_4.avi
0,1,0,0,12.5,4,6,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image12_90.png,acc12_4.avi
0,1,0,0,12.5,4,7,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image12_92.png,acc12_4.avi
0,1,0,0,12.5,4,8,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image12_94.png,acc12_4.avi
0,1,0,0,12.5,4,9,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image12_96.png,acc12_4.avi
0,1,0,0,12.5,4,10,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image12_98.png,acc12_4.avi
0,1,0,0,12.5,3,1,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image13_60.png,acc13_3.avi
0,1,0,0,12.5,3,2,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image13_62.png,acc13_3.avi
0,1,0,0,12.5,3,3,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image13_64.png,acc13_3.avi
0,1,0,0,12.5,3,4,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image13_66.png,acc13_3.avi
0,1,0,0,12.5,3,5,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image13_68.png,acc13_3.avi
0,1,0,0,12.5,3,6,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image13_70.png,acc13_3.avi
0,1,0,0,12.5,3,7,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image13_72.png,acc13_3.avi
0,1,0,0,12.5,3,8,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image13_74.png,acc13_3.avi
0,1,1,0,12.5,3,9,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image13_76.png,acc13_3.avi
0,1,0,0,12.5,3,10,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image13_78.png,acc13_3.avi
0,1,0,0,12.5,1,1,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image14_20.png,acc14_1.avi
0,1,0,0,12.5,1,2,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image14_22.png,acc14_1.avi
0,1,0,0,12.5,1,3,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image14_24.png,acc14_1.avi
0,1,1,0,12.5,1,4,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image14_26.png,acc14_1.avi
0,1,0,0,12.5,1,5,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image14_28.png,acc14_1.avi
0,1,0,0,12.5,1,6,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image14_30.png,acc14_1.avi
0,1,0,0,12.5,1,7,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image14_32.png,acc14_1.avi
0,1,0,0,12.5,1,8,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image14_34.png,acc14_1.avi
0,1,0,0,12.5,1,9,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image14_36.png,acc14_1.avi
0,1,0,0,12.5,1,10,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image14_38.png,acc14_1.avi
0,1,0,0,12.5,1,1,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image15_20.png,acc15_1.avi
0,1,0,0,12.5,1,2,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image15_22.png,acc15_1.avi
0,1,0,0,12.5,1,3,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image15_24.png,acc15_1.avi
0,1,0,0,12.5,1,4,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image15_26.png,acc15_1.avi
0,1,0,0,12.5,1,5,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image15_28.png,acc15_1.avi
0,1,0,0,12.5,1,6,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image15_30.png,acc15_1.avi
0,1,0,0,12.5,1,7,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image15_32.png,acc15_1.avi
0,1,0,0,12.5,1,8,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image15_34.png,acc15_1.avi
0,1,0,0,12.5,1,9,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image15_36.png,acc15_1.avi
0,1,1,0,12.5,1,10,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image15_38.png,acc15_1.avi
0,1,0,0,12.5,2,1,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image16_40.png,acc16_2.avi
0,1,0,0,12.5,2,2,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image16_42.png,acc16_2.avi
0,1,0,0,12.5,2,3,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image16_44.png,acc16_2.avi
0,1,1,0,12.5,2,4,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image16_46.png,acc16_2.avi
0,1,0,0,12.5,2,5,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image16_48.png,acc16_2.avi
0,1,0,0,12.5,2,6,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image16_50.png,acc16_2.avi
0,1,0,0,12.5,2,7,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image16_52.png,acc16_2.avi
0,1,0,0,12.5,2,8,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image16_54.png,acc16_2.avi
0,1,0,0,12.5,2,9,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image16_56.png,acc16_2.avi
0,1,0,0,12.5,2,10,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image16_58.png,acc16_2.avi
0,1,0,0,14.985,3,1,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image17_60.png,acc17_3.avi
0,1,0,0,14.985,3,2,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image17_62.png,acc17_3.avi
0,1,1,0,14.985,3,3,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image17_64.png,acc17_3.avi
0,1,0,0,14.985,3,4,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image17_66.png,acc17_3.avi
0,1,0,0,14.985,3,5,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image17_68.png,acc17_3.avi
0,1,0,0,14.985,3,6,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image17_70.png,acc17_3.avi
0,1,0,0,14.985,3,7,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image17_72.png,acc17_3.avi
0,1,0,0,14.985,3,8,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image17_74.png,acc17_3.avi
0,1,0,0,14.985,3,9,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image17_76.png,acc17_3.avi
0,1,0,0,14.985,3,10,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image17_78.png,acc17_3.avi
0,1,0,0,14.985,5,1,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image18_100.png,acc18_5.avi
0,1,0,0,14.985,5,2,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image18_102.png,acc18_5.avi
0,1,0,0,14.985,5,3,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image18_104.png,acc18_5.avi
0,1,1,0,14.985,5,4,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image18_106.png,acc18_5.avi
0,1,0,0,14.985,5,5,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image18_108.png,acc18_5.avi
0,1,0,0,14.985,5,6,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image18_110.png,acc18_5.avi
0,1,0,0,14.985,5,7,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image18_112.png,acc18_5.avi
0,1,0,0,14.985,5,8,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image18_114.png,acc18_5.avi
0,1,0,0,14.985,5,9,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image18_116.png,acc18_5.avi
0,1,0,0,14.985,5,10,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image18_118.png,acc18_5.avi
0,1,0,0,14.985,2,1,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image19_40.png,acc19_2.avi
0,1,0,0,14.985,2,2,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image19_42.png,acc19_2.avi
0,1,0,0,14.985,2,3,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image19_44.png,acc19_2.avi
0,1,0,0,14.985,2,4,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image19_46.png,acc19_2.avi
0,1,0,0,14.985,2,5,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image19_48.png,acc19_2.avi
0,1,0,0,14.985,2,6,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image19_50.png,acc19_2.avi
0,1,0,0,14.985,2,7,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image19_52.png,acc19_2.avi
0,1,0,0,14.985,2,8,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image19_54.png,acc19_2.avi
0,1,1,0,14.985,2,9,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image19_56.png,acc19_2.avi
0,1,0,0,14.985,2,10,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image19_58.png,acc19_2.avi
0,1,0,0,14.985,2,1,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image20_40.png,acc20_2.avi
0,1,0,0,14.985,2,2,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image20_42.png,acc20_2.avi
0,1,0,0,14.985,2,3,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image20_44.png,acc20_2.avi
0,1,0,0,14.985,2,4,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image20_46.png,acc20_2.avi
0,1,0,0,14.985,2,5,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image20_48.png,acc20_2.avi
0,1,0,0,14.985,2,6,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image20_50.png,acc20_2.avi
0,1,1,0,14.985,2,7,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image20_52.png,acc20_2.avi
0,1,0,0,14.985,2,8,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image20_54.png,acc20_2.avi
0,1,0,0,14.985,2,9,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image20_56.png,acc20_2.avi
0,1,0,0,14.985,2,10,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image20_58.png,acc20_2.avi
0,1,0,0,14.985,0,1,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image21_0.png,acc21_0.avi
0,1,0,0,14.985,0,2,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image21_2.png,acc21_0.avi
0,1,0,0,14.985,0,3,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image21_4.png,acc21_0.avi
0,1,0,0,14.985,0,4,C:/Users/ibshi/Desktop/startup.ml/video_stuff/accident_videos/png/image21_6.png,acc21_0.avi
